"scientificName","decimalLongitude","decimalLatitude"
"Ctenophorus caudicinctus",119.683333,-23.35
"Ctenophorus nuchalis",120.633333,-19.783333
"Pogona minor minor",127.064444,-29.530833
"Chelosania brunnea",123.616667,-16.183333
"Ctenophorus maculatus",114.1,-27.058333
"Ctenophorus scutulatus",NA,NA
"Ctenophorus chapmani",127.358889,-32.116389
"AGAMIDAE",NA,NA
"Ctenophorus parviceps",113.966667,-21.933333
"Lophognathus horneri",122.666667,-16.983333
"Ctenophorus reticulatus",113.866667,-24.616667
"Ctenophorus rubens",113.666667,-23.75
"Ctenophorus ornatus",116.45,-31.75
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus isolepis isolepis",117.183333,-20.683333
"Ctenophorus isolepis isolepis",117.183333,-20.683333
"Ctenophorus nuchalis",118.616667,-23.666667
"Ctenophorus nuchalis",123.566667,-31.033333
"Ctenophorus",113.516667,-23.766667
"Ctenophorus rubens",113.666667,-23.75
"Diporiphora perplexa",125.783333,-14.5
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Diporiphora bennettii",128.283333,-15.666667
"Ctenophorus nuchalis",116.452778,-29.189167
"Diporiphora perplexa",125.833333,-14.666667
"Diporiphora albilabris",125.666667,-15.466667
"Ctenophorus caudicinctus",114.966667,-22.883333
"Ctenophorus",113.8,-22.883333
"Ctenophorus isolepis gularis",120.166667,-23.866667
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Chlamydosaurus kingii",125.816667,-14.916667
"Ctenophorus adelaidensis",115.666667,-31.166667
"Ctenophorus ornatus",118.866667,-30.816667
"Ctenophorus nuchalis",121.733333,-24.75
"Ctenophorus caudicinctus",116.833333,-20.866667
"Diporiphora perplexa",123.616667,-16.183333
"Ctenophorus isolepis isolepis",115.7,-21.833333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus nuchalis",123.033333,-28.4
"Ctenophorus salinarum",121.3,-30.616667
"Lophognathus horneri",127.416667,-15.783333
"Gowidon longirostris",113.8,-23.316667
"Pogona minor minor",118.156389,-20.607222
"Ctenophorus isolepis gularis",127.75,-22.816667
"Lophognathus horneri",126.933333,-14.733333
"Ctenophorus caudicinctus",121.066667,-23.366667
"Ctenophorus ornatus",119.75,-29.983333
"Gowidon longirostris",118.036111,-23.335278
"Ctenophorus isolepis gularis",123.583333,-28.2
"Ctenophorus scutulatus",121.176389,-29.899444
"Moloch horridus",113.883333,-23.05
"Ctenophorus ornatus",117,-32.366667
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus pictus",123.993889,-32.073611
"Ctenophorus scutulatus",120.308056,-24.603611
"Ctenophorus clayi",123.583333,-28.2
"Moloch horridus",116.983333,-29.666667
"Ctenophorus reticulatus",114.509167,-26.191667
"Ctenophorus nuchalis",117.9,-27.733333
"Tropicagama temporalis",131.15,-7.983333
"Ctenophorus isolepis gularis",123.866667,-28.733333
"Gowidon longirostris",115.516667,-27.433333
"Pogona minor minor",115.178889,-30.093889
"Pogona minor minor",123.583333,-28.2
"Ctenophorus cristatus",116.955833,-29.831667
"Gowidon longirostris",117.183333,-20.683333
"Ctenophorus adelaidensis",115.783333,-31.933333
"Ctenophorus cristatus",121.433333,-32.033333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus ornatus",121.25,-33.25
"Diporiphora reginae",123.523611,-31.445833
"Gowidon longirostris",122.040556,-22.336667
"Ctenophorus isolepis gularis",122.096111,-18.454444
"Ctenophorus nuchalis",121.1,-19.766667
"Ctenophorus reticulatus",114.283333,-25.733333
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus ornatus",123.183333,-34.1
"Diporiphora magna",128.466667,-16.6
"Ctenophorus caudicinctus",NA,NA
"Ctenophorus reticulatus",126.333333,-26.933333
"Diporiphora vescus",118.75,-21.06
"Ctenophorus isolepis isolepis",125.05,-22.216667
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus",113.2,-26.05
"Ctenophorus chapmani",121.883333,-33.866667
"Ctenophorus fordi",121.141667,-29.919444
"Ctenophorus clayi",134.066667,-24.666667
"Ctenophorus isolepis gularis",120.65,-27.4
"Pogona minor minor",114.599444,-25.710556
"Ctenophorus slateri",132.766667,-23.966667
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus fordi",120.066667,-29.833333
"Ctenophorus salinarum",121.802222,-32.095278
"Ctenophorus maculatus",114.0025,-26.5225
"Ctenophorus nuchalis",119.566667,-23.266667
"Pogona minor minor",119.633333,-30.4
"Ctenophorus isolepis gularis",127.466667,-22.733333
"Ctenophorus isolepis gularis",120.233333,-26.583333
"Ctenophorus isolepis gularis",122.833333,-28.466667
"Ctenophorus clayi",114.2,-23.6
"Ctenophorus cristatus",117.866667,-32.333333
"Diporiphora perplexa",125.8375,-14.816667
"Diporiphora superba",125.833333,-14.75
"Ctenophorus cristatus",118.533333,-32.15
"Ctenophorus reticulatus",120.6425,-26.981667
"Ctenophorus caudicinctus",115.416667,-20.766667
"Diporiphora australis",146.816667,-19.266667
"Pogona minor minor",121.166667,-29.833333
"Ctenophorus ornatus",116.45,-31.75
"Ctenophorus",126.133333,-32.133333
"Diporiphora perplexa",125.7525,-14.647222
"Ctenophorus ornatus",119.75,-31.3
"Ctenophorus rubens",114.9,-22.8
"Lophognathus horneri",128.8,-16.283333
"Ctenophorus caudicinctus",121.066667,-23.366667
"Diporiphora paraconvergens",120.658333,-25.244722
"Ctenophorus reticulatus",117.683333,-29.25
"Ctenophorus femoralis",114.116667,-22.533333
"AGAMIDAE",115.156944,-30.144444
"Pogona minor minor",118.2825,-32.721667
"Lophognathus horneri",128.783333,-16.15
"Diporiphora albilabris",125.833333,-14.666667
"Ctenophorus caudicinctus",121.066667,-23.366667
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Diporiphora magna",128.7,-15.766667
"Diporiphora perplexa",128.266667,-15.7
"Ctenophorus caudicinctus",117.765833,-22.806944
"Lophognathus horneri",122.768056,-16.659722
"Diporiphora bennettii",125.571667,-15.870833
"Ctenophorus reticulatus",114.116667,-21.916667
"Ctenophorus nuchalis",120.633333,-19.783333
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Ctenophorus rubens",113.683333,-23.733333
"AGAMIDAE",123.366667,-8.433333
"Ctenophorus caudicinctus",119.149167,-21.526389
"Ctenophorus reticulatus",127.064444,-29.530833
"Ctenophorus femoralis",114.9,-22.8
"Ctenophorus scutulatus",115.633333,-28.633333
"Diporiphora perplexa",NA,NA
"Ctenophorus cristatus",121.766667,-32.2
"Diporiphora albilabris",125.833333,-14.666667
"Pogona minor mitchelli",122.85,-16.566667
"Pogona minor minor",131.033333,-25.35
"Ctenophorus femoralis",114.733333,-22.85
"Ctenophorus isolepis",122.094444,-18.454444
"Ctenophorus cristatus",119.766667,-32.383333
"Ctenophorus adelaidensis",115.45,-30.4
"Ctenophorus scutulatus",120.316667,-31.216667
"Ctenophorus pictus",126.35,-32.133333
"Ctenophorus maculatus",114.633333,-27.666667
"Ctenophorus nuchalis",123.666667,-21.733333
"AGAMIDAE",NA,NA
"Ctenophorus cristatus",120.833333,-31.966667
"Pogona minor minor",119.715278,-33.203056
"Diporiphora perplexa",126.65,-15.016667
"Ctenophorus infans",121.283333,-29.366667
"Ctenophorus isolepis gularis",120.307778,-24.575
"Diporiphora superba",125.833333,-14.75
"Ctenophorus ornatus",119.15,-32.316667
"Ctenophorus fionni",135.316667,-34.466667
"Lophognathus horneri",125.266667,-16.566667
"Ctenophorus isolepis gularis",122.149444,-28.584167
"Pogona minor minor",115.977778,-31.923333
"Ctenophorus maculatus",114.233333,-28.2
"Pogona minor minor",121.116667,-29.9
"Ctenophorus reticulatus",117.75,-31.4
"Ctenophorus",127.1,-32.283333
"Ctenophorus isolepis gularis",130.05,-27.166667
"Ctenophorus ornatus",116.45,-31.75
"Diporiphora perplexa",126,-14.95
"Tympanocryptis macra",128.766667,-16.05
"Ctenophorus scutulatus",121.649722,-30.385278
"Ctenophorus infans",123.8,-28.183333
"Ctenophorus clayi",126.224444,-24.526111
"Ctenophorus scutulatus",116.893889,-30.199722
"Diporiphora amphiboluroides",119.709167,-22.707222
"Ctenophorus ornatus",116.45,-31.75
"Ctenophorus clayi",123.566667,-30.433333
"Ctenophorus caudicinctus",117.333333,-26.366667
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Gowidon longirostris",118.15,-22.633333
"Ctenophorus caudicinctus",118.116667,-22.6
"Diporiphora adductus",114.589722,-22.164167
"Pogona minor mitchelli",123.616667,-17.3
"Pogona minor mitchelli",122.133333,-17.35
"Ctenophorus caudicinctus",117.081111,-20.754444
"Ctenophorus isolepis isolepis",118.866667,-20.383333
"Ctenophorus isolepis isolepis",118.3,-20.833333
"Ctenophorus infans",123.8,-28.183333
"Ctenophorus caudicinctus",NA,NA
"Ctenophorus ornatus",119.15,-32.316667
"Gowidon longirostris",114.016667,-23.816667
"Ctenophorus scutulatus",117.25,-29.033333
"Ctenophorus caudicinctus",117.216667,-21.333333
"Ctenophorus",126.301389,-32.169444
"Diporiphora perplexa",123.616667,-16.183333
"Ctenophorus nuchalis",118.05,-20.516667
"Ctenophorus caudicinctus",NA,NA
"Ctenophorus reticulatus",118.15,-31.883333
"Amphibolurus norrisi",123.866667,-33.6
"Diporiphora magna",128.733333,-16.55
"Tropicagama temporalis",131.133333,-8.15
"Ctenophorus caudicinctus",118.116667,-22.6
"Diporiphora perplexa",123.616667,-16.183333
"Lophognathus gilberti",131.1,-13.083333
"Ctenophorus isolepis gularis",130.183333,-29.333333
"Ctenophorus nuchalis",117.995278,-20.475556
"Gowidon longirostris",113.8,-23.483333
"Ctenophorus nuchalis",124.2,-20.083333
"Ctenophorus nguyarna",122.7,-23.2
"Ctenophorus maculatus",114.633333,-27.666667
"Ctenophorus reticulatus",114.033333,-24.35
"Ctenophorus isolepis",123.216667,-23.1
"Ctenophorus parviceps",NA,NA
"Ctenophorus cristatus",119.016667,-33.6
"Ctenophorus ornatus",122.266667,-34.116667
"Ctenophorus ornatus",120.316667,-31.2
"Pogona minor minor",114.416667,-27.75
"Ctenophorus salinarum",120.766667,-31.083333
"Diporiphora perplexa",123.616667,-16.183333
"Ctenophorus isolepis isolepis",125.083333,-22.25
"Pogona minor minor",115.1,-29.933333
"Ctenophorus isolepis isolepis",123.666667,-21.733333
"Ctenophorus caudicinctus",121.166667,-27.966667
"AGAMIDAE",NA,NA
"Pogona minor minima",113.7,-28.4
"Moloch horridus",116.633333,-30.116667
"Ctenophorus chapmani",122.8,-32.033333
"Gowidon longirostris",114.466667,-27.816667
"Gowidon longirostris",120.624167,-20.916944
"Ctenophorus nuchalis",121.166667,-22.733333
"Ctenophorus reticulatus",114.266667,-25.75
"Ctenophorus adelaidensis",114.483333,-27.8
"Ctenophorus graafi",127.25,-26.033333
"Ctenophorus ornatus",116.516667,-31.716667
"Gowidon longirostris",114.966667,-28.366667
"Diporiphora perplexa",125.833333,-14.866667
"Ctenophorus cristatus",118.666667,-30.9
"Ctenophorus nuchalis",113.866667,-23.333333
"Ctenophorus nuchalis",118.05,-20.516667
"Pogona minor minor",115.616667,-30.183333
"Ctenophorus isolepis isolepis",119.366667,-20.161944
"Ctenophorus isolepis isolepis",121.683333,-19.083333
"Ctenophorus infans",122,-29.25
"Ctenophorus isolepis gularis",127.083333,-26.166667
"Ctenophorus ornatus",116.533333,-33.1
"Diporiphora adductus",114.45,-22.966667
"Gowidon longirostris",121,-20.333333
"Pogona minor minor",115.834167,-31.830833
"Pogona minor minor",115.283333,-29.866667
"Pogona minor minor",116.806111,-33.312778
"Ctenophorus fordi",119.760278,-30.2825
"Ctenophorus nguyarna",122.7,-23.4
"Ctenophorus caudicinctus",NA,NA
"Gowidon longirostris",114.45,-27.716667
"Ctenophorus",121.95,-33.3
"Ctenophorus reticulatus",121.234722,-29.906944
"Pogona nullarbor",124.833333,-30.95
"Ctenophorus caudicinctus",119.355833,-21.156111
"Ctenophorus",135.233333,-31.833333
"Pogona minor minor",120.733333,-32.016667
"Pogona minor minor",122.083333,-32.3
"Pogona minor minor",117.916667,-33.166667
"Ctenophorus pictus",141.583333,-32.933333
"Ctenophorus nuchalis",114.2,-26.433333
"Ctenophorus caudicinctus",118.8,-23.083333
"Ctenophorus caudicinctus",120.782778,-22.535
"Ctenophorus",NA,NA
"Ctenophorus ornatus",120.733333,-32.016667
"Moloch horridus",123.166667,-21.166667
"Lophognathus horneri",123.716667,-16.633333
"Lophognathus horneri",126.75,-15.05
"Ctenophorus isolepis gularis",123.6,-28.233333
"Diporiphora paraconvergens",122.366667,-21.883333
"AGAMIDAE",123.6,-10.166667
"Ctenophorus reticulatus",113.745278,-24.413889
"Ctenophorus caudicinctus",NA,NA
"Ctenophorus ornatus",119.15,-32.316667
"Ctenophorus isolepis isolepis",NA,NA
"Ctenophorus ornatus",117.866667,-32.333333
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus chapmani",119.5,-32.683333
"AGAMIDAE",123.6,-10.166667
"Ctenophorus reticulatus",116.916667,-24.316667
"Ctenophorus isolepis gularis",128.433333,-29.05
"Ctenophorus reticulatus",116.666667,-31.65
"Ctenophorus fordi",121.131944,-29.922222
"Ctenophorus reticulatus",119.155,-22.313611
"Ctenophorus isolepis gularis",123.6,-28.233333
"Pogona minor minor",116.581944,-29.974722
"Ctenophorus ornatus",116.516667,-31.716667
"Diporiphora adductus",114.589722,-22.164167
"Ctenophorus fordi",121.134722,-29.922222
"Moloch horridus",113.35,-23.166667
"Gowidon longirostris",120.05,-21.316667
"Ctenophorus",119.883333,-33.633333
"Ctenophorus isolepis gularis",123.6,-28.233333
"Ctenophorus reticulatus",121.166667,-28.316667
"Ctenophorus pictus",128.483333,-31.783333
"Pogona minor mitchelli",118.483333,-20.516667
"Ctenophorus nuchalis",114.033333,-22.65
"Ctenophorus isolepis gularis",123.566667,-30.433333
"Ctenophorus cristatus",119.65,-31.95
"Lophognathus horneri",125.841667,-14.820833
"Ctenophorus caudicinctus",117.0775,-21.604167
"Moloch horridus",113.549722,-25.866389
"Ctenophorus",130.55,-28.683333
"Ctenophorus ornatus",117.9,-29.933333
"Lophognathus horneri",128.733333,-17.166667
"Ctenophorus infans",121.583333,-29.383333
"Moloch horridus",118.2,-30.916667
"Ctenophorus maculatus",115.116667,-29.866667
"Amphibolurus norrisi",127.358889,-32.116389
"Ctenophorus isolepis gularis",123.580833,-28.194444
"Ctenophorus",130.55,-28.683333
"Pogona minor minor",117.916667,-33.166667
"Gowidon longirostris",114.687778,-27.8275
"Diporiphora perplexa",128.133333,-15.383333
"Ctenophorus butlerorum",112.95,-25.616667
"Ctenophorus",118.85,-33.5
"Pogona minor minor",113.4,-24.4
"Pogona minor minor",117.583333,-21.633333
"Ctenophorus adelaidensis",115.833333,-32.15
"Ctenophorus rubens",113.566667,-23.65
"Ctenophorus salinarum",120.763889,-32.0125
"Ctenophorus caudicinctus",118.936111,-22.663611
"Ctenophorus ornatus",116.166667,-32.283333
"Ctenophorus",120.366667,-32.8
"Ctenophorus scutulatus",119.266667,-30.25
"Ctenophorus maculatus",115.033333,-30.3
"Ctenophorus isolepis isolepis",121.231667,-22.443611
"Ctenophorus maculatus",115.05,-30.25
"Ctenophorus nuchalis",120.633333,-19.783333
"Ctenophorus isolepis isolepis",120.7,-20.85
"Ctenophorus clayi",113.833333,-24.666667
"Ctenophorus nuchalis",121.769722,-28.723611
"Ctenophorus rubens",113.566667,-23.816667
"Ctenophorus nuchalis",114.05,-26.416667
"Pogona minor minor",114.85,-22.433333
"Ctenophorus maculatus",114.116667,-27.85
"Pogona minor minor",NA,NA
"Ctenophorus isolepis gularis",130.2,-25.1
"Ctenophorus caudicinctus",119.333333,-28.166667
"Pogona minor minor",115.45,-30.4
"Ctenophorus cristatus",118.35,-32.383333
"Ctenophorus ornatus",116.3,-32.416667
"Ctenophorus caudicinctus",116.5025,-21.873611
"Ctenophorus ornatus",119.816667,-32.366667
"Ctenophorus isolepis gularis",127.75,-22.033333
"Pogona minor mitchelli",119.366667,-20.161944
"Ctenophorus isolepis isolepis",121.666667,-22.866667
"Ctenophorus adelaidensis",115.45,-30.4
"Pogona minor minor",114.633333,-28.65
"Ctenophorus pictus",128.258889,-31.901944
"Diporiphora perplexa",125.833333,-14.666667
"Diporiphora valens",117.879722,-22.445278
"Ctenophorus femoralis",114.374167,-22.730278
"Ctenophorus rubens",114.483333,-22.366667
"Gowidon longirostris",114.066667,-22.166667
"Pogona minor minor",NA,NA
"Diporiphora perplexa",126.983333,-15.15
"Ctenophorus isolepis isolepis",115.15,-22.766667
"Ctenophorus isolepis isolepis",119.757222,-20.093333
"Ctenophorus adelaidensis",115.933333,-31.7
"Diporiphora perplexa",123.75,-16.15
"Ctenophorus isolepis gularis",123.35,-30.683333
"Ctenophorus parviceps",113.445833,-24.138333
"Pogona minor minor",116.316667,-29.583333
"Diporiphora lalliae",125.283333,-18.65
"Gowidon longirostris",119.756944,-20.085
"Gowidon longirostris",118.895833,-22.933611
"Ctenophorus maculatus",113.416667,-26.116667
"Diporiphora perplexa",128.266667,-15.7
"Ctenophorus isolepis gularis",123.35,-30.683333
"Ctenophorus cristatus",123.566667,-30.433333
"Ctenophorus ornatus",NA,NA
"Ctenophorus scutulatus",121.75,-30.466667
"Diporiphora perplexa",125.8,-14.516667
"Ctenophorus salinarum",119.083333,-28.566667
"Ctenophorus scutulatus",114.316667,-25.783333
"Ctenophorus caudicinctus",121.463889,-19.808333
"Tympanocryptis tetraporophora",143.716667,-23.033333
"Diporiphora paraconvergens",120.129167,-24.373056
"AGAMIDAE",123.6,-10.166667
"Ctenophorus cristatus",120.558333,-31.383333
"Ctenophorus rubens",114.45,-23
"Ctenophorus femoralis",114.85,-22.7
"Ctenophorus isolepis isolepis",120.536944,-20.817778
"Gowidon longirostris",120.05,-21.316667
"Pogona minor minor",116.916667,-32.783333
"Ctenophorus rubens",115.05,-21.866667
"Ctenophorus isolepis isolepis",NA,NA
"Ctenophorus caudicinctus",116.85,-20.483333
"Pogona minor minor",115.866667,-31.966667
"Pogona minor minor",115.156944,-30.144444
"Ctenophorus caudicinctus",NA,NA
"Ctenophorus nuchalis",114.333333,-27.9
"Ctenophorus maculatus",114.183333,-27.766667
"Ctenophorus maculatus",114.116667,-27.85
"Ctenophorus reticulatus",127.088056,-29.386111
"Ctenophorus scutulatus",117.361389,-29.623889
"Ctenophorus ornatus",120.333333,-31.2
"Ctenophorus isolepis citrinus",121.116667,-30.783333
"Gowidon longirostris",122.883333,-18.35
"Ctenophorus reticulatus",113.666667,-23.866667
"Ctenophorus adelaidensis",115.15,-30.133333
"Ctenophorus rubens",113.566667,-23.65
"Ctenophorus isolepis isolepis",116.233333,-21.816667
"Pogona minor minor",113.85,-26.3
"Ctenophorus caudicinctus",117.1,-21.383333
"Ctenophorus caudicinctus",118.693889,-21.259444
"Ctenophorus",113.55,-23.766667
"Ctenophorus maculatus",115.216667,-29.533333
"Ctenophorus",120.316667,-32.866667
"Ctenophorus caudicinctus",115.216667,-22.75
"AGAMIDAE",123.1,-10.733333
"Ctenophorus",119.083333,-33.416667
"Gowidon longirostris",118.266667,-22.35
"Ctenophorus isolepis citrinus",120.283333,-31.2
"Lophognathus horneri",115.983333,-20.966667
"Ctenophorus maculatus",114.166667,-26.925
"Ctenophorus salinarum",116.833333,-28.466667
"Lophognathus horneri",125.829167,-14.868056
"Pogona minor minor",117.883333,-22.35
"Ctenophorus isolepis isolepis",123.25,-20.933333
"Gowidon longirostris",118.266667,-22.35
"Ctenophorus cristatus",119.752778,-32.383333
"Ctenophorus maculatus",114.933333,-29.266667
"Diporiphora lalliae",128.75,-17.4
"Ctenophorus adelaidensis",115.766667,-31.933333
"Ctenophorus isolepis isolepis",125,-19.333333
"Ctenophorus isolepis gularis",123.6,-28.233333
"Pogona minor minor",115.833333,-32.15
"Ctenophorus caudicinctus",120.870556,-25.317778
"Ctenophorus isolepis isolepis",115.15,-22.766667
"Ctenophorus caudicinctus",117.15,-21.5
"Ctenophorus nuchalis",118.983333,-21.6
"Ctenophorus ornatus",119.15,-32.316667
"Ctenophorus caudicinctus",120.6,-27.35
"Ctenophorus",119.4,-33.983333
"Gowidon longirostris",118.466667,-22.4
"Ctenophorus isolepis isolepis",126.25,-20.683333
"Ctenophorus cristatus",119.752778,-32.383333
"Ctenophorus reticulatus",121.583333,-29.916667
"Ctenophorus isolepis isolepis",114.366667,-22.683333
"Pogona minor minor",114.633333,-28.866667
"Gowidon longirostris",127.433333,-20.333333
"Ctenophorus parviceps",113.533333,-23.816667
"Gowidon longirostris",113.8,-22.966667
"Ctenophorus ornatus",116.183333,-32.283333
"Ctenophorus chapmani",121.782778,-32.2
"Ctenophorus isolepis isolepis",121.231667,-22.443611
"Ctenophorus",128.9,-31.716667
"Lophognathus horneri",122.15,-17.366667
"Ctenophorus nuchalis",128.2,-16.633333
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus caudicinctus",117.783333,-22.7
"Ctenophorus nuchalis",124.5,-19.333333
"Ctenophorus slateri",127.833333,-18.316667
"Ctenophorus adelaidensis",115.1,-29.383333
"Ctenophorus caudicinctus",115.466667,-20.783333
"Lophognathus horneri",122.15,-17.366667
"Ctenophorus nuchalis",123.6,-28.233333
"Diporiphora pindan",122.883333,-18.35
"Ctenophorus isolepis gularis",123.6,-28.233333
"Ctenophorus caudicinctus",118.616667,-22.5
"Ctenophorus reticulatus",113.716667,-26.7
"Moloch horridus",118.866667,-31.366667
"Tympanocryptis houstoni",125.3,-30.75
"Ctenophorus nuchalis",132.766667,-23.95
"Ctenophorus caudicinctus",121.666667,-24.833333
"Ctenophorus adelaidensis",115.683333,-31.516667
"Ctenophorus ornatus",122.116667,-33.783333
"Ctenophorus adelaidensis",115.5,-30.583333
"Ctenophorus adelaidensis",115.194167,-30.188889
"Ctenophorus nuchalis",122.1,-29.25
"Gowidon longirostris",122.5,-22.933333
"Ctenophorus caudicinctus",116.35,-24.3
"Ctenophorus nuchalis",123.6,-28.233333
"Ctenophorus isolepis gularis",123.583333,-28.2
"Ctenophorus rubens",114.5,-24.428889
"Diporiphora pindan",121.365833,-19.779444
"Ctenophorus",118.933333,-33.5
"Ctenophorus isolepis citrinus",121.15,-31.756111
"Ctenophorus scutulatus",118.283333,-30.516667
"Ctenophorus reticulatus",122.4,-28.633333
"Pogona minor minor",123.6,-28.233333
"Ctenophorus scutulatus",115.95,-26.533333
"Ctenophorus",113.4,-24.4
"Lophognathus horneri",122.15,-17.35
"Ctenophorus rubens",115.45,-25.616944
"Pogona minor minima",113.7,-28.4
"Tympanocryptis macra",127.05,-18.633333
"Pogona minor minor",115.816667,-32.05
"Ctenophorus isolepis gularis",130.2,-25.1
"Ctenophorus ornatus",116.3,-32.416667
"Diporiphora bennettii",125.75,-14.891667
"Ctenophorus ornatus",121.566667,-32.4
"Ctenophorus maculatus",113.133333,-25
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Ctenophorus reticulatus",116.1,-24.75
"Lophognathus horneri",122.15,-17.366667
"Lophognathus horneri",122.233333,-17.966667
"Ctenophorus isolepis isolepis",115.466667,-22.55
"Lophognathus horneri",114.983333,-21.466667
"Ctenophorus salinarum",121.566667,-32.4
"Ctenophorus",128.9,-31.716667
"Gowidon longirostris",120.233333,-26.583333
"Ctenophorus isolepis isolepis",113.966667,-21.933333
"Ctenophorus isolepis gularis",120.166667,-22.9
"Pogona minor minor",115.018889,-30.033889
"Ctenophorus nuchalis",115.8875,-21.95
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Ctenophorus chapmani",119.686111,-32.404167
"Ctenophorus isolepis gularis",120.345,-23.364444
"Ctenophorus salinarum",121.7,-31.283333
"Ctenophorus nuchalis",126.283333,-26.216667
"Ctenophorus scutulatus",117.833333,-30
"Ctenophorus reticulatus",116,-29.216667
"Ctenophorus femoralis",115.466667,-22.55
"Ctenophorus maculatus",114.283333,-27.9
"Pogona minor minor",122.4,-32.416667
"Pogona minor minor",114.033333,-25.05
"Ctenophorus adelaidensis",115.783333,-31.933333
"Ctenophorus femoralis",114.85,-22.7
"Ctenophorus nuchalis",120.65,-27.4
"Ctenophorus isolepis gularis",125.833333,-28.466667
"Ctenophorus isolepis gularis",130.433333,-26.3
"Ctenophorus reticulatus",115.966667,-25.6
"Pogona minor minor",115.83,-21.948056
"Ctenophorus isolepis gularis",123.6,-28.233333
"Ctenophorus ornatus",119.15,-32.316667
"Ctenophorus salinarum",118.383333,-33.183333
"Ctenophorus rubens",114.9,-22.5
"Diporiphora reginae",123.536111,-31.438889
"Ctenophorus fordi",123.566667,-31.033333
"Ctenophorus ornatus",119.75,-31.3
"Ctenophorus femoralis",114.533333,-24.466667
"Moloch horridus",125.361944,-28.376389
"Pogona minor minor",115.45,-30.4
"Diporiphora amphiboluroides",119.35,-23.1
"Ctenophorus nuchalis",134.183333,-19.283333
"Pogona minor minor",115.016667,-28.916667
"Lophognathus horneri",122.666667,-16.983333
"Ctenophorus ornatus",119.75,-31.3
"Ctenophorus isolepis isolepis",115.533333,-22.183333
"Ctenophorus adelaidensis",115.841667,-31.216667
"Ctenophorus adelaidensis",115.45,-30.4
"Lophognathus horneri",128.25,-15.666667
"Ctenophorus cristatus",120.745833,-32.027778
"Ctenophorus reticulatus",120.765278,-20.863611
"Diporiphora sobria",128.4,-16.683333
"Ctenophorus isolepis isolepis",118.974167,-21.609167
"Ctenophorus isolepis gularis",NA,NA
"Ctenophorus reticulatus",115.033333,-22.3
"Ctenophorus fordi",121.131944,-29.922222
"Ctenophorus ornatus",124.1,-33.85
"Ctenophorus ornatus",117.661944,-29.173333
"Ctenophorus nuchalis",128.2,-16.633333
"Ctenophorus femoralis",115.030556,-24.493056
"Ctenophorus maculatus",113.7,-26.683333
"Ctenophorus adelaidensis",115.45,-30.4
"Ctenophorus caudicinctus",118.25,-22.416667
"Ctenophorus isolepis isolepis",123.266667,-20.95
"Ctenophorus adelaidensis",115.75,-31.733333
"Ctenophorus scutulatus",114.599444,-25.710556
"Diporiphora sobria",125.266667,-16.566667
"Ctenophorus rubens",114.766667,-23.066667
"Gowidon longirostris",119.366667,-23.5
"Ctenophorus isolepis",NA,NA
"Ctenophorus nuchalis",123.6,-28.233333
"Gowidon longirostris",114.45,-27.716667
"Ctenophorus",126.133333,-32.133333
"Ctenophorus rubens",114.9,-22.5
"Ctenophorus",113.4,-24.4
"Ctenophorus slateri",123.45,-18.916667
"Diporiphora magna",126.933056,-14.7975
"Ctenophorus isolepis isolepis",115.383333,-21.55
"Ctenophorus nuchalis",119.016667,-21.6675
"Ctenophorus femoralis",114.045278,-22.6725
"Diporiphora bennettii",124.733333,-15.416667
"Ctenophorus rubens",113.666667,-23.75
"Gowidon longirostris",115.95,-26.9
"Ctenophorus caudicinctus",118.116667,-22.583333
"Ctenophorus maculatus",114.633333,-27.683333
"Ctenophorus isolepis isolepis",117.116667,-21.05
"Moloch horridus",115.516667,-28.533333
"Diporiphora perplexa",124.666667,-15.483333
"Diporiphora albilabris",125.833333,-14.666667
"Gowidon longirostris",118.25,-22.366667
"Ctenophorus reticulatus",114.2,-23.6
"Ctenophorus scutulatus",117.833333,-30.066667
"Ctenophorus salinarum",117.083333,-31.633333
"Diporiphora pindan",NA,NA
"Gowidon longirostris",118.15,-22.6
"Ctenophorus ornatus",119.15,-32.316667
"Diporiphora perplexa",123.516667,-16.6
"Ctenophorus nuchalis",119.263056,-22.783333
"Ctenophorus caudicinctus",119.983333,-27.533333
"Ctenophorus clayi",134.066667,-24.666667
