"X","Y"
136.66792,-13.773779
131.163067,-13.92619
130.35681,-11.665159
136.480479,-14.102818
130.44811,-16.06968
130.886155,-12.373127
136.569063,-14.20345
131.48621,-12.751922
132.890735,-12.888615
130.873165,-12.38108
130.121826,-11.775471
131.082214,-12.726591
132.427653,-13.996449
130.812105,-11.808191
130.855214,-12.379593
132.551211,-14.615249
131.019931,-12.492416
132.86,-12.665
130.894328,-12.383078
130.751215,-12.515263
131.151211,-12.398591
133.680409,-12.612422
133.397248,-13.036344
136.510515,-14.176781
131.48621,-12.751922
132.5367,-12.6594
136.527771,-14.197073
130.323261,-11.648528
136.659614,-13.757617
130.75669,-13.13328
131.66717,-12.73078
131.980875,-15.69862
129.900447,-15.48206
136.465339,-14.135969
131.825498,-13.758719
131.992253,-15.696794
132.349138,-12.592087
130.334669,-11.639097
135.0012,-16.74856
130.5792,-11.5725
131.018382,-12.476852
131.082214,-12.726591
131.825498,-13.758719
132.36032,-11.3779
130.89731,-12.374757
136.557854,-14.203695
132.188769,-14.178609
130.943649,-11.371427
136.465339,-14.135969
136.557854,-14.203695
131.60121,-12.868588
133.893522,-12.738045
130.890126,-12.39208
131.17117,-11.57858
131.082214,-12.726591
132.584535,-13.581911
131.146212,-12.581924
136.569063,-14.20345
130.67222,-13.16933
136.50497,-14.191487
130.35109,-11.41304
134.58,-17.563
130.873165,-12.38108
130.886155,-12.373127
136.66221,-13.770845
132.240474,-14.440203
136.867859,-17.881876
136.496283,-14.220177
136.481319,-14.107413
132.398118,-12.664781
136.557854,-14.203695
131.181755,-13.796083
136.5361,-14.212061
130.33927,-11.67273
130.335761,-11.646179
132.41121,-14.32858
132.351802,-12.468886
130.9758,-11.4497
131.902401,-15.410638
132.613542,-12.633972
132.074017,-14.526625
132.597965,-12.81395
131.367883,-13.198588
131.203611,-13.5225
130.707211,-11.545596
136.517621,-14.194968
136.452067,-14.122997
130.541339,-11.529305
132.36244,-11.27356
130.543525,-11.523309
136.56811,-14.203582
134.458692,-14.723342
130.982277,-12.715626
129.441533,-14.365485
132.55377,-14.37209
130.883209,-12.384201
133.30408,-12.79451
130.323261,-11.648528
130.866,-12.39842
130.974108,-12.434244
136.492137,-14.168653
136.557854,-14.203695
136.557341,-14.203201
132.708377,-13.054497
130.113694,-11.759119
130.334669,-11.639097
136.56811,-14.203582
130.879936,-12.390614
130.878969,-12.364707
132.417882,-14.565249
133.680409,-12.612422
136.557341,-14.203201
136.472958,-14.117697
136.465506,-14.20953
130.890126,-12.39208
130.140402,-11.78131
129.437408,-14.360677
133.674604,-12.377689
130.541339,-11.529305
136.504844,-14.192057
131.924722,-13.119444
132.351802,-12.468886
131.163067,-13.92619
130.983537,-12.480611
130.888962,-12.400295
130.54109,-11.52891
131.89978,-11.24114
130.88115,-12.389207
132.834539,-14.748577
136.565589,-14.211598
130.856941,-12.4285
130.116027,-11.753233
130.907395,-12.435191
131.27489,-13.84278
130.32044,-11.636226
130.839318,-11.81389
130.90095,-11.511
130.878969,-12.364707
136.565123,-14.251499
136.53374,-13.86571
131.067592,-12.457286
136.655474,-13.758726
136.468083,-14.113399
130.344882,-11.657277
136.478897,-14.106753
135.45927,-15.83185
133.117703,-13.345543
130.978159,-12.442555
136.465703,-14.136365
130.8139,-11.8065
132.37369,-14.586269
132.331008,-12.543386
131.050579,-12.537852
133.471212,-16.29857
130.541339,-11.529305
130.858613,-12.382825
132.167867,-11.148591
130.879936,-12.390614
130.824637,-12.457961
130.834408,-12.449335
133.679133,-12.612242
131.060376,-12.549453
133.679133,-12.612242
136.482598,-14.152938
133.591899,-12.456574
130.946062,-11.384997
130.879936,-12.390614
130.89731,-12.374757
130.84736,-12.385704
130.344882,-11.657277
133.679133,-12.612242
133.678637,-12.612426
133.730902,-12.350244
131.079223,-12.542114
130.983537,-12.480611
136.477018,-14.107693
132.54083,-12.921
134.36638,-14.78847
133.051195,-12.318583
130.128158,-11.797554
130.824637,-12.457961
132.453143,-12.921364
136.654252,-13.721998
132.331008,-12.543386
130.89731,-12.374757
134.881177,-12.078576
136.468083,-14.113399
133.678637,-12.612426
136.557341,-14.203201
132.351401,-12.610902
130.858613,-12.382825
130.849909,-12.40296
133.679133,-12.612242
136.534004,-14.237898
130.340928,-11.638405
133.678637,-12.612426
131.57121,-12.828588
136.565123,-14.251499
133.136068,-13.365181
136.48521,-14.169066
136.53374,-13.86571
130.868469,-12.36854
130.883209,-12.384201
130.879936,-12.390614
131.668037,-15.411505
133.31155,-12.79065
136.6831,-13.856206
130.819952,-12.411711
130.948234,-12.561109
130.444104,-11.493008
136.470727,-14.181485
136.565251,-13.886365
130.136278,-11.773584
132.61691,-14.08721
132.49245,-12.4921
132.453143,-12.921364
131.10383,-12.61655
136.346937,-14.207849
130.891339,-12.390673
136.552486,-14.234453
136.501361,-14.11032
131.825498,-13.758719
132.203531,-14.537712
136.654576,-13.778053
136.500311,-14.109838
130.32044,-11.636226
136.655474,-13.758726
130.888962,-12.400295
131.668111,-15.411521
130.99602,-11.70818
130.900007,-14.282894
136.560686,-14.212715
133.680409,-12.612422
130.131852,-11.80571
136.500311,-14.109838
130.883209,-12.384201
130.344882,-11.657277
130.879936,-12.390614
130.884423,-12.382794
136.536558,-14.212654
130.888962,-12.400295
132.242773,-14.394872
131.99148,-15.698813
149.440498,-21.718201
146.397135,-23.444821
134.1,-25.7
134.458694,-14.7233
152.956818,-25.757669
132.475408,-14.573366
151.220703,-23.7822
153.106247,-26.393639
153.098763,-26.45107
142.94125,-18.20752
146.332188,-23.535248
146.879075,-20.163973
148.512925,-21.544153
147.58183,-20.140163
153.089263,-26.450912
146.757377,-19.331747
122.273036,-17.892724
148.615665,-20.323883
153.080063,-26.460307
132.08313,-12.826531
152.468137,-27.382328
153.583839,-28.805083
152.013362,-32.732787
153.030808,-28.849862
150.91441,-33.54572
150.714623,-33.936772
150.626143,-35.103249
151.110282,-29.762752
122.68,-17.82
126.2,-15.2
126.2,-15.2
146.05,-18.33
122.71,-17.08
126.2,-15.2
122.71,-17.08
144.07262,-19.56444
144.931027,-16.593343
144.07262,-19.56444
143.46862,-18.80004
144.909931,-16.599023
145.211411,-16.593476
145.059613,-16.503115
144.05879,-19.53914
143.815772,-19.212776
144.931027,-16.593343
145.011759,-16.525534
143.815772,-19.212776
144.05879,-19.53914
145.059613,-16.503115
144.925755,-16.611432
144.05791,-19.5754
145.211411,-16.593476
145.011759,-16.525534
144.05791,-19.5754
145.211411,-16.593476
143.46862,-18.80004
144.931027,-16.593343
144.909931,-16.599023
144.925755,-16.611432
145.211411,-16.593476
144.931027,-16.593343
146.676323,-19.192648
152.971128,-26.114131
